---PRX_ok---
The entities that are used only in DTDs are referred to as | Parameter entities
With the ________, scripts can respond to a user moving the mouse, scrolling up or down the screen or entering keystrokes.  | (a) event model
The ________ attribute of the ________ element specifies another element that is identified by its ________ attribute | (d) FOR, SCRIPT, ID
The ONLOAD event fires ________.  | (d) whenever an element finishes loading successfully
The ONERROR event is used to handle all of these except | (a) User errors.
Which of these is the command to enable error handling on a Web page | (d)  window.onError
Event ________ fires constantly whenever the mouse is in motion | (a) ONMOUSEMOVE
If you used the ONMOUSEMOVE event to capture mouse events over an image, which of the following event properties would you use to capture the location of the mouse cursor relative to the image boundaries | (d) offsetX / offsetY
When the mouse moves over an element which of the following is triggered | (b)  ONMOUSEOVER
11 The ONFOCUS event fires when ________.  | (c)  an element is clicked.
The ONBLUR event is associated with ________ | (d)  an element losing focus.
What is the effect of the following line of code?  window.event.returnValue = true;  | (b)  It returns a true value to signal the browser to continue its default event-handling action.
Event bubbling is _______.  | (a) the process of child elements passing events to their parent elements
________ fires when the right mouse button is clicked.  | (b) ONCONTEXTMENU
Which of the following is false?  | d)  Filters and transitions cannot be adjusted dynamically.
Which of the following statements regarding filters and transitions is false | b) They are applied on a client computer at run time by the server
Which browsers can view the visual effects created by filters and transitions | d)  Netscape
Which of the following is the proper method to apply the fliph filter to the following H1 element? <H1 ID = "test">This is a test</H1>  | d)  The filter cannot be applied to this element.
The chroma filter is used to ________.  | d)  apply transparency effects dynamically
Which of the following is true regarding the DHTML mask filter:  | b) It is used to create images with transparent foregrounds
Which is the proper method to set the mask color?  | a) filter: mask( color = #CCFFFF )
Which of the following is true?  | b) The invert filter applies a negative image effect
Which of the following is true?  | c) The shadow filter property can be set to exactly 8 different values
Which of the following best describes the visual effect that alpha is used for | b) replacing text colors
Which of the following is not a property of the glow filter | c)  direction
Which of the following is not a property of the blur filter | d)  ( add, direction, strength) All of these are properties of the blur filter.
Which of the following is not a property of the wave filter? | c) direction
The ________ property of the wave filter shifts the effect in space | c)  phase
The ________ property of the wave filter determines the wave's amplitude | d) strength
Which of the following is true?  | c) The dropShadow filter does not have a direction attribute
The first two parameters in the addPoint method ________.  | d) sets the point source of the light
The third parameter in the addPoint method ________.  | a)  sets the height of the point source
The last parameter in the addPoint method ________.  | b) sets the strength percentage
Which of the following is the proper method to apply a transition effect | a) element.filters( "blendTrans" ).apply();
The main difference between the blendTrans filters and the revealTrans filters is _________.  | c)  The revealTrans filter has more transition effects than the blendTrans filter
________ makes it now possible for data manipulation to be shared by the server and the client.  | d) all of the above
Which of the following is false?  | c)  The TDC outputs an interface like Microsoft Excel.
Which of the following is true?  | d) Text qualifiers encapsulate the data in a field
The @ character is referred to as a______ | b)  text qualifier
The | character is referred to as a________.  | c)  field delimiter
Which of the following is not a valid PARAM setting for TDC controls?  | a) <PARAM NAME =  CLASSID: CLSID:333C7BC4-460F-11D0-BC04-0080C7055A83>
What does the following statement do?  <SPAN ID = "colorName" STYLE = "font-family: monospace"  DATASRC = "#Colors" DATAFLD = "ColorName"></SPAN><BR>   | c)  It assigns the TDC control named Colors to a span element for display purposes
What will value contain after the following code is executed assuming that Colors is a valid TDC control?  value = Colors.recordset;   | a) It will contain the current indexed item of the datasource
When the TDC is bound to an element, the element's DATASRC attribute should be set to ________.  | d) the name of the TDC object preceded by a #
The binding of TDC to a table requires setting the DATASRC property in the ________ | a)  table element
Which of the following is true?  | b) The TDC handles creating table cells for output
The JavaScript keyword this always refers to ______ | b)  the element in which the statement resides
The TDC method Reset is used for _____ | c) refreshing the display
Which of the following is false | c)  The Sort property automatically displays the new order of the data
The TDC Filter property allows you to ________.  | d) filter out all records that do not have a cell matching the text you specify
The Filter property should be in which of the following formats? | a) ColumnName = FilterText
How a data source is displayed by the browser depends on the ________.  | d)  element that the data source is bound to
Microsoft’s Internet Explorer Web browser contains a ________ that executes VBScript code | c)  interpreter
VBScript is ________ | a) case sensitive like JavaScript
The VBScript '&' operator is used for ________.  | b) string concatenation
The VBScript '+' operator is used for ________.  | c) both a and b
The VBScript operator for inequality is which of the following | b) <>
Which of the following is not a VBScript sub-typ | c) variant
What does the Option Explicit statement do | d) It does not allow the programmer to use variables without declaring them first.
The VBScript control structures behave ________ to their JavaScript counterparts and the VBScript control structure syntax is ________ the JavaScript syntax | d) differently, different than
What is wrong with the following VBScript code?  1  If (s = t) Then  2  u = s + t  3  ElseIf (s > t) Then  4  u = r  5  Else  6 u = n 7 End If  | a)  Nothing
What is wrong with the following VBScript code?  1  Select Case x  2  Case 1  3 Call MsgBox("1")  4 Case 2  5 Call MsgBox("2")  6 Case Else  7  Call MsgBox("?") 8 End Select | Nothing
What is the underscore character used for in VBScript?  | d)  It is used as a line continuation character
Which of the following is true regarding the following code? MsgBox( "VBScript is fun!", , "Results" )  | c)  The function should be preceded by the keyword Call
What does the ScriptEngine function do?  | d) It returns the type script being used
Which of the following is true regarding the following code? MsgBox( "VBScript is fun!", , "Results" ) | c) The function should be preceded by the keyword Call
What does the ScriptEngine function do | d) It returns the type script being used.
The VBScript ________ function has the same purpose as JavaScript's window.prompt method | b) InputBox
Which of the following is a valid VBScript conversion function | b) CInt
Which of the following is true regarding Function procedures | c) The procedure can return a value by assigning a value to the Function procedure name
Which of the following is true regarding VBScript arrays?  | a) VBScript arrays can be dynamically allocated
Which of the following string functions returns a string that does not contain any leading or trailing space characters | b)  Trim
Which of the following functions searches a string for a substring and returns an index of the found substring if it is found | c)  Instr
The keywords Property Let and Property Set are used for ________.  | b) accessing Private class variables
Which of the following is true regarding VBScript classes? | d) The Property Let method is used for non-object subtypes
See the snipset below and choose one answer:  <xsl:template match=”BOOK*position()!=2+”>      <xsl:value-of select=”.”/>  </xsl:template>  | Select all BOOK elements that are not the second child of their parents
XML is more advantageous to use than a fixed-length database system because  | D. All of the above
SAX is  | D.  An XML parser
Declarations are sorted by the order specified | t
The World Wide Web Consortium (W3C) started to develop XSL because there was a need for | a.  XML-based Stylesheet Language
XSL ________ how the XML document should be displayed | a.  describes
